tosquarerank,tosquarefile,piece,COUNT(*),turn,avgrating
6,1,rook,20159,Black,1600
6,1,rook,10986,Black,1800
6,1,rook,3745,Black,2000
6,1,rook,940,Black,2200
6,1,rook,64,Black,2400
6,1,rook,1,Black,2600
6,1,rook,86,White,800
6,1,rook,2062,White,1000
6,1,rook,14351,White,1200
6,1,rook,34335,White,1400
6,1,rook,35939,White,1600
6,1,rook,19615,White,1800
6,1,rook,6690,White,2000
6,1,rook,1559,White,2200
6,1,rook,111,White,2400
6,1,rook,6,White,2600
6,2,bishop,167,Black,800
6,2,bishop,3092,Black,1000
6,2,bishop,18922,Black,1200
6,2,bishop,47695,Black,1400
6,2,bishop,46291,Black,1600
6,2,bishop,21500,Black,1800
6,2,bishop,6536,Black,2000
6,2,bishop,1314,Black,2200
6,2,bishop,120,Black,2400
6,2,bishop,5,Black,2600
6,2,bishop,58,White,800
6,2,bishop,1128,White,1000
6,2,bishop,7370,White,1200
6,2,bishop,18605,White,1400
6,2,bishop,20787,White,1600
6,2,bishop,11436,White,1800
6,2,bishop,3647,White,2000
6,2,bishop,855,White,2200
6,2,bishop,47,White,2400
6,2,bishop,6,White,2600
6,2,king,166,Black,800
6,2,king,3176,Black,1000
6,2,king,17179,Black,1200
6,2,king,35679,Black,1400
6,2,king,34129,Black,1600
6,2,king,17761,Black,1800
6,2,king,5802,Black,2000
6,2,king,1297,Black,2200
6,2,king,103,Black,2400
6,2,king,2,Black,2600
6,2,king,59,White,800
6,2,king,1070,White,1000
6,2,king,5915,White,1200
6,2,king,13856,White,1400
6,2,king,14955,White,1600
6,2,king,8193,White,1800
6,2,king,2781,White,2000
6,2,king,635,White,2200
6,2,king,40,White,2400
6,2,king,4,White,2600
6,2,knight,85,Black,800
6,2,knight,2499,Black,1000
6,2,knight,17600,Black,1200
6,2,knight,54177,Black,1400
6,2,knight,71234,Black,1600
6,2,knight,43059,Black,1800
6,2,knight,14294,Black,2000
6,2,knight,3125,Black,2200
6,2,knight,237,Black,2400
6,2,knight,16,Black,2600
6,2,knight,98,White,800
6,2,knight,1869,White,1000
6,2,knight,9506,White,1200
6,2,knight,22477,White,1400
6,2,knight,22895,White,1600
6,2,knight,11961,White,1800
6,2,knight,3923,White,2000
6,2,knight,875,White,2200
6,2,knight,87,White,2400
6,2,knight,8,White,2600
6,2,pawn,809,Black,800
6,2,pawn,14779,Black,1000
6,2,pawn,86519,Black,1200
6,2,pawn,210603,Black,1400
6,2,pawn,222179,Black,1600
6,2,pawn,112446,Black,1800
6,2,pawn,34127,Black,2000
6,2,pawn,7355,Black,2200
6,2,pawn,710,Black,2400
6,2,pawn,62,Black,2600
6,2,pawn,137,White,800
6,2,pawn,2597,White,1000
6,2,pawn,15310,White,1200
6,2,pawn,37260,White,1400
6,2,pawn,41439,White,1600
6,2,pawn,23354,White,1800
6,2,pawn,7724,White,2000
6,2,pawn,1804,White,2200
6,2,pawn,167,White,2400
6,2,pawn,9,White,2600
6,2,queen,288,Black,800
6,2,queen,5730,Black,1000
6,2,queen,36091,Black,1200
6,2,queen,100450,Black,1400
6,2,queen,118009,Black,1600
6,2,queen,66779,Black,1800
6,2,queen,21076,Black,2000
6,2,queen,4717,Black,2200
6,2,queen,335,Black,2400
6,2,queen,24,Black,2600
6,2,queen,84,White,800
6,2,queen,1539,White,1000
6,2,queen,8395,White,1200
6,2,queen,20065,White,1400
6,2,queen,21561,White,1600
6,2,queen,12119,White,1800
6,2,queen,4070,White,2000
6,2,queen,881,White,2200
6,2,queen,63,White,2400
6,2,queen,6,White,2600
6,2,rook,72,Black,800
6,2,rook,1280,Black,1000
6,2,rook,8476,Black,1200
6,2,rook,20178,Black,1400
6,2,rook,22597,Black,1600
6,2,rook,12490,Black,1800
6,2,rook,4524,Black,2000
6,2,rook,1139,Black,2200
6,2,rook,108,Black,2400
6,2,rook,7,Black,2600
6,2,rook,79,White,800
6,2,rook,1549,White,1000
6,2,rook,11371,White,1200
6,2,rook,29216,White,1400
6,2,rook,33084,White,1600
6,2,rook,18610,White,1800
6,2,rook,6244,White,2000
6,2,rook,1484,White,2200
6,2,rook,134,White,2400
6,2,rook,10,White,2600
6,3,bishop,174,Black,800
6,3,bishop,4291,Black,1000
6,3,bishop,29939,Black,1200
6,3,bishop,72996,Black,1400
6,3,bishop,74678,Black,1600
6,3,bishop,37828,Black,1800
6,3,bishop,12053,Black,2000
6,3,bishop,2669,Black,2200
6,3,bishop,243,Black,2400
6,3,bishop,17,Black,2600
6,3,bishop,313,White,800
6,3,bishop,7788,White,1000
6,3,bishop,44128,White,1200
6,3,bishop,89639,White,1400
6,3,bishop,79572,White,1600
6,3,bishop,37021,White,1800
6,3,bishop,10707,White,2000
6,3,bishop,2351,White,2200
6,3,bishop,166,White,2400
6,3,bishop,13,White,2600
6,3,king,240,Black,800
6,3,king,4363,Black,1000
6,3,king,23539,Black,1200
6,3,king,50644,Black,1400
6,3,king,51244,Black,1600
6,3,king,27411,Black,1800
6,3,king,9106,Black,2000
6,3,king,1900,Black,2200
6,3,king,181,Black,2400
6,3,king,7,Black,2600
6,3,king,55,White,800
6,3,king,1256,White,1000
6,3,king,6633,White,1200
6,3,king,15996,White,1400
6,3,king,17354,White,1600
6,3,king,9623,White,1800
6,3,king,3267,White,2000
6,3,king,701,White,2200
6,3,king,50,White,2400
6,3,king,2,White,2600
6,3,knight,2321,Black,800
6,3,knight,47191,Black,1000
6,3,knight,250433,Black,1200
6,3,knight,541835,Black,1400
6,3,knight,508850,Black,1600
6,3,knight,243073,Black,1800
6,3,knight,72371,Black,2000
6,3,knight,15903,Black,2200
6,3,knight,1253,Black,2400
6,3,knight,114,Black,2600
6,3,knight,237,White,800
6,3,knight,4927,White,1000
6,3,knight,30107,White,1200
6,3,knight,71539,White,1400
6,3,knight,74419,White,1600
6,3,knight,37884,White,1800
6,3,knight,11789,White,2000
6,3,knight,2581,White,2200
6,3,knight,251,White,2400
6,3,knight,21,White,2600
6,3,pawn,1338,Black,800
6,3,pawn,27768,Black,1000
6,3,pawn,147203,Black,1200
6,3,pawn,327236,Black,1400
6,3,pawn,338286,Black,1600
6,3,pawn,175982,Black,1800
6,3,pawn,52617,Black,2000
6,3,pawn,10645,Black,2200
6,3,pawn,814,Black,2400
6,3,pawn,59,Black,2600
6,3,pawn,229,White,800
6,3,pawn,4549,White,1000
6,3,pawn,24380,White,1200
6,3,pawn,53021,White,1400
6,3,pawn,55675,White,1600
6,3,pawn,30315,White,1800
6,3,pawn,9703,White,2000
6,3,pawn,2241,White,2200
6,3,pawn,182,White,2400
6,3,pawn,17,White,2600
6,3,queen,165,Black,800
6,3,queen,3875,Black,1000
6,3,queen,23097,Black,1200
6,3,queen,55792,Black,1400
6,3,queen,59002,Black,1600
6,3,queen,29843,Black,1800
6,3,queen,9399,Black,2000
6,3,queen,1991,Black,2200
6,3,queen,171,Black,2400
6,3,queen,15,Black,2600
6,3,queen,194,White,800
6,3,queen,3891,White,1000
6,3,queen,20265,White,1200
6,3,queen,40612,White,1400
6,3,queen,37548,White,1600
6,3,queen,18055,White,1800
6,3,queen,5698,White,2000
6,3,queen,1247,White,2200
6,3,queen,110,White,2400
6,3,queen,10,White,2600
6,3,rook,85,Black,800
6,3,rook,1505,Black,1000
6,3,rook,9770,Black,1200
6,3,rook,26558,Black,1400
6,3,rook,31893,Black,1600
6,3,rook,18424,Black,1800
6,3,rook,6344,Black,2000
6,3,rook,1534,Black,2200
6,3,rook,123,Black,2400
6,3,rook,20,Black,2600
6,3,rook,93,White,800
6,3,rook,2265,White,1000
6,3,rook,14647,White,1200
6,3,rook,36962,White,1400
6,3,rook,41231,White,1600
6,3,rook,22902,White,1800
6,3,rook,7623,White,2000
6,3,rook,1764,White,2200
6,3,rook,161,White,2400
6,3,rook,11,White,2600
6,4,bishop,653,Black,800
6,4,bishop,13389,Black,1000
6,4,bishop,75260,Black,1200
6,4,bishop,178280,Black,1400
6,4,bishop,193811,Black,1600
6,4,bishop,99978,Black,1800
6,4,bishop,30165,Black,2000
6,4,bishop,6404,Black,2200
6,4,bishop,482,Black,2400
6,4,bishop,21,Black,2600
6,4,bishop,127,White,800
6,4,bishop,2838,White,1000
6,4,bishop,17117,White,1200
6,4,bishop,41896,White,1400
6,4,bishop,47395,White,1600
6,4,bishop,26013,White,1800
6,4,bishop,7889,White,2000
6,4,bishop,1735,White,2200
6,4,bishop,119,White,2400
6,4,bishop,17,White,2600
6,4,king,272,Black,800
6,4,king,5872,Black,1000
6,4,king,29189,Black,1200
6,4,king,66518,Black,1400
6,4,king,73791,Black,1600
6,4,king,41553,Black,1800
6,4,king,13814,Black,2000
6,4,king,3150,Black,2200
6,4,king,297,Black,2400
6,4,king,12,Black,2600
6,4,king,61,White,800
6,4,king,1319,White,1000
6,4,king,6804,White,1200
6,4,king,16092,White,1400
6,4,king,17585,White,1600
6,4,king,9935,White,1800
6,4,king,3361,White,2000
6,4,king,741,White,2200
6,4,king,60,White,2400
6,4,king,6,White,2600
6,4,knight,90,Black,800
6,4,knight,2167,Black,1000
6,4,knight,12349,Black,1200
6,4,knight,31190,Black,1400
6,4,knight,35848,Black,1600
6,4,knight,21476,Black,1800
6,4,knight,7239,Black,2000
6,4,knight,1710,Black,2200
6,4,knight,149,Black,2400
6,4,knight,18,Black,2600
6,4,knight,230,White,800
6,4,knight,5184,White,1000
6,4,knight,29028,White,1200
6,4,knight,66584,White,1400
6,4,knight,70436,White,1600
6,4,knight,37151,White,1800
6,4,knight,11588,White,2000
6,4,knight,2473,White,2200
6,4,knight,221,White,2400
6,4,knight,22,White,2600
6,4,pawn,1261,Black,800
6,4,pawn,25994,Black,1000
6,4,pawn,144689,Black,1200
6,4,pawn,325667,Black,1400
6,4,pawn,307018,Black,1600
6,4,pawn,149977,Black,1800
6,4,pawn,45671,Black,2000
6,4,pawn,9697,Black,2200
6,4,pawn,781,Black,2400
6,4,pawn,68,Black,2600
6,4,pawn,206,White,800
6,4,pawn,4633,White,1000
6,4,pawn,25901,White,1200
6,4,pawn,63434,White,1400
6,4,pawn,69379,White,1600
6,4,pawn,38358,White,1800
6,4,pawn,12691,White,2000
6,4,pawn,2861,White,2200
6,4,pawn,202,White,2400
6,4,pawn,28,White,2600
6,4,queen,389,Black,800
6,4,queen,7525,Black,1000
6,4,queen,42282,Black,1200
6,4,queen,97738,Black,1400
6,4,queen,103835,Black,1600
6,4,queen,54056,Black,1800
6,4,queen,16339,Black,2000
6,4,queen,3486,Black,2200
6,4,queen,247,Black,2400
6,4,queen,23,Black,2600
6,4,queen,146,White,800
6,4,queen,3135,White,1000
6,4,queen,16842,White,1200
6,4,queen,36986,White,1400
6,4,queen,37765,White,1600
6,4,queen,20144,White,1800
6,4,queen,6221,White,2000
6,4,queen,1375,White,2200
6,4,queen,119,White,2400
6,4,queen,10,White,2600
6,4,rook,102,Black,800
6,4,rook,2276,Black,1000
6,4,rook,14758,Black,1200
6,4,rook,37567,Black,1400
6,4,rook,43177,Black,1600
6,4,rook,24100,Black,1800
6,4,rook,8203,Black,2000
6,4,rook,2022,Black,2200
6,4,rook,162,Black,2400
6,4,rook,16,Black,2600
6,4,rook,126,White,800
6,4,rook,2847,White,1000
6,4,rook,18461,White,1200
6,4,rook,44737,White,1400
6,4,rook,48721,White,1600
6,4,rook,27253,White,1800
6,4,rook,9039,White,2000
6,4,rook,2054,White,2200
6,4,rook,195,White,2400
6,4,rook,17,White,2600
6,5,bishop,634,Black,800
6,5,bishop,12881,Black,1000
6,5,bishop,70968,Black,1200
6,5,bishop,163213,Black,1400
6,5,bishop,169949,Black,1600
6,5,bishop,89714,Black,1800
6,5,bishop,29177,Black,2000
6,5,bishop,6652,Black,2200
6,5,bishop,565,Black,2400
6,5,bishop,39,Black,2600
6,5,bishop,177,White,800
6,5,bishop,3955,White,1000
6,5,bishop,22392,White,1200
6,5,bishop,48773,White,1400
6,5,bishop,45829,White,1600
6,5,bishop,22444,White,1800
6,5,bishop,6929,White,2000
6,5,bishop,1490,White,2200
6,5,bishop,104,White,2400
6,5,bishop,16,White,2600
6,5,king,381,Black,800
6,5,king,6454,Black,1000
6,5,king,34198,Black,1200
6,5,king,79015,Black,1400
6,5,king,89183,Black,1600
6,5,king,49671,Black,1800
6,5,king,16672,Black,2000
6,5,king,3553,Black,2200
6,5,king,296,Black,2400
6,5,king,24,Black,2600
6,5,king,49,White,800
6,5,king,1206,White,1000
6,5,king,6732,White,1200
6,5,king,15739,White,1400
6,5,king,17151,White,1600
6,5,king,9681,White,1800
6,5,king,3465,White,2000
6,5,king,703,White,2200
6,5,king,52,White,2400
6,5,king,5,White,2600
6,5,knight,127,Black,800
6,5,knight,2230,Black,1000
6,5,knight,13561,Black,1200
6,5,knight,33024,Black,1400
6,5,knight,39368,Black,1600
6,5,knight,24188,Black,1800
6,5,knight,8943,Black,2000
6,5,knight,2218,Black,2200
6,5,knight,194,Black,2400
6,5,knight,16,Black,2600
6,5,knight,259,White,800
6,5,knight,5126,White,1000
6,5,knight,26473,White,1200
6,5,knight,59746,White,1400
6,5,knight,63048,White,1600
6,5,knight,33312,White,1800
6,5,knight,10227,White,2000
6,5,knight,2235,White,2200
6,5,knight,172,White,2400
6,5,knight,14,White,2600
6,5,pawn,1208,Black,800
6,5,pawn,26220,Black,1000
6,5,pawn,158846,Black,1200
6,5,pawn,406444,Black,1400
6,5,pawn,437308,Black,1600
6,5,pawn,222567,Black,1800
6,5,pawn,66734,Black,2000
6,5,pawn,14325,Black,2200
6,5,pawn,1264,Black,2400
6,5,pawn,116,Black,2600
6,5,pawn,222,White,800
6,5,pawn,4137,White,1000
6,5,pawn,23190,White,1200
6,5,pawn,58775,White,1400
6,5,pawn,66641,White,1600
6,5,pawn,36374,White,1800
6,5,pawn,12029,White,2000
6,5,pawn,2631,White,2200
6,5,pawn,217,White,2400
6,5,pawn,15,White,2600
6,5,queen,231,Black,800
6,5,queen,5171,Black,1000
6,5,queen,29507,Black,1200
6,5,queen,64202,Black,1400
6,5,queen,64034,Black,1600
6,5,queen,32820,Black,1800
6,5,queen,10361,Black,2000
6,5,queen,2265,Black,2200
6,5,queen,180,Black,2400
6,5,queen,19,Black,2600
6,5,queen,198,White,800
6,5,queen,3815,White,1000
6,5,queen,20152,White,1200
6,5,queen,44924,White,1400
6,5,queen,46558,White,1600
6,5,queen,23719,White,1800
6,5,queen,7205,White,2000
6,5,queen,1427,White,2200
6,5,queen,96,White,2400
6,5,queen,16,White,2600
6,5,rook,130,Black,800
6,5,rook,2534,Black,1000
6,5,rook,15829,Black,1200
6,5,rook,41065,Black,1400
6,5,rook,45786,Black,1600
6,5,rook,25101,Black,1800
6,5,rook,8696,Black,2000
6,5,rook,2016,Black,2200
6,5,rook,188,Black,2400
6,5,rook,18,Black,2600
6,5,rook,136,White,800
6,5,rook,2997,White,1000
6,5,rook,17552,White,1200
6,5,rook,41990,White,1400
6,5,rook,45064,White,1600
6,5,rook,24483,White,1800
6,5,rook,7897,White,2000
6,5,rook,1787,White,2200
6,5,rook,143,White,2400
6,5,rook,16,White,2600
6,6,bishop,210,Black,800
6,6,bishop,5492,Black,1000
6,6,bishop,41515,Black,1200
6,6,bishop,111842,Black,1400
6,6,bishop,122010,Black,1600
6,6,bishop,66695,Black,1800
6,6,bishop,21276,Black,2000
6,6,bishop,4657,Black,2200
6,6,bishop,389,Black,2400
6,6,bishop,37,Black,2600
6,6,bishop,302,White,800
6,6,bishop,7483,White,1000
6,6,bishop,46423,White,1200
6,6,bishop,105563,White,1400
6,6,bishop,103592,White,1600
6,6,bishop,52346,White,1800
6,6,bishop,15754,White,2000
6,6,bishop,3208,White,2200
6,6,bishop,268,White,2400
6,6,bishop,18,White,2600
6,6,king,327,Black,800
6,6,king,6296,Black,1000
6,6,king,35968,Black,1200
6,6,king,88992,Black,1400
6,6,king,102857,Black,1600
6,6,king,59961,Black,1800
6,6,king,20538,Black,2000
6,6,king,4765,Black,2200
6,6,king,422,Black,2400
6,6,king,19,Black,2600
6,6,king,60,White,800
6,6,king,1246,White,1000
6,6,king,7397,White,1200
6,6,king,17132,White,1400
6,6,king,19145,White,1600
6,6,king,10662,White,1800
6,6,king,3710,White,2000
6,6,king,811,White,2200
6,6,king,58,White,2400
6,6,king,8,White,2600
6,6,knight,2481,Black,800
6,6,knight,50792,Black,1000
6,6,knight,282438,Black,1200
6,6,knight,666052,Black,1400
6,6,knight,698489,Black,1600
6,6,knight,373761,Black,1800
6,6,knight,116205,Black,2000
6,6,knight,24735,Black,2200
6,6,knight,1949,Black,2400
6,6,knight,150,Black,2600
6,6,knight,256,White,800
6,6,knight,4889,White,1000
6,6,knight,28054,White,1200
6,6,knight,65936,White,1400
6,6,knight,68179,White,1600
6,6,knight,36064,White,1800
6,6,knight,11245,White,2000
6,6,knight,2315,White,2200
6,6,knight,186,White,2400
6,6,knight,13,White,2600
6,6,pawn,1067,Black,800
6,6,pawn,21139,Black,1000
6,6,pawn,106896,Black,1200
6,6,pawn,225953,Black,1400
6,6,pawn,221474,Black,1600
6,6,pawn,111705,Black,1800
6,6,pawn,34228,Black,2000
6,6,pawn,7307,Black,2200
6,6,pawn,573,Black,2400
6,6,pawn,54,Black,2600
6,6,pawn,237,White,800
6,6,pawn,4794,White,1000
6,6,pawn,26542,White,1200
6,6,pawn,63922,White,1400
6,6,pawn,71002,White,1600
6,6,pawn,39417,White,1800
6,6,pawn,12961,White,2000
6,6,pawn,2742,White,2200
6,6,pawn,227,White,2400
6,6,pawn,23,White,2600
6,6,queen,530,Black,800
6,6,queen,11604,Black,1000
6,6,queen,68158,Black,1200
6,6,queen,144970,Black,1400
6,6,queen,131303,Black,1600
6,6,queen,61829,Black,1800
6,6,queen,18286,Black,2000
6,6,queen,3884,Black,2200
6,6,queen,367,Black,2400
6,6,queen,35,Black,2600
6,6,queen,171,White,800
6,6,queen,3619,White,1000
6,6,queen,19995,White,1200
6,6,queen,43517,White,1400
6,6,queen,42123,White,1600
6,6,queen,21499,White,1800
6,6,queen,6746,White,2000
6,6,queen,1516,White,2200
6,6,queen,142,White,2400
6,6,queen,7,White,2600
6,6,rook,100,Black,800
6,6,rook,2183,Black,1000
6,6,rook,15651,Black,1200
6,6,rook,44782,Black,1400
6,6,rook,51262,Black,1600
6,6,rook,26584,Black,1800
6,6,rook,8506,Black,2000
6,6,rook,1865,Black,2200
6,6,rook,176,Black,2400
6,6,rook,22,Black,2600
6,6,rook,93,White,800
6,6,rook,2115,White,1000
6,6,rook,13554,White,1200
6,6,rook,34704,White,1400
6,6,rook,38387,White,1600
6,6,rook,19754,White,1800
6,6,rook,6382,White,2000
6,6,rook,1423,White,2200
6,6,rook,106,White,2400
6,6,rook,8,White,2600
6,7,bishop,97,Black,800
6,7,bishop,2242,Black,1000
6,7,bishop,15293,Black,1200
6,7,bishop,46616,Black,1400
6,7,bishop,58552,Black,1600
6,7,bishop,33264,Black,1800
6,7,bishop,10523,Black,2000
6,7,bishop,2270,Black,2200
6,7,bishop,155,Black,2400
6,7,bishop,11,Black,2600
6,7,bishop,69,White,800
6,7,bishop,1561,White,1000
6,7,bishop,9837,White,1200
6,7,bishop,27913,White,1400
6,7,bishop,32698,White,1600
6,7,bishop,17911,White,1800
6,7,bishop,5457,White,2000
6,7,bishop,1200,White,2200
6,7,bishop,83,White,2400
6,7,bishop,8,White,2600
6,7,king,252,Black,800
6,7,king,5345,Black,1000
6,7,king,31938,Black,1200
6,7,king,76926,Black,1400
6,7,king,85597,Black,1600
6,7,king,46560,Black,1800
6,7,king,15503,Black,2000
6,7,king,3420,Black,2200
6,7,king,270,Black,2400
6,7,king,34,Black,2600
6,7,king,56,White,800
6,7,king,1107,White,1000
6,7,king,6766,White,1200
6,7,king,16227,White,1400
6,7,king,18143,White,1600
6,7,king,10120,White,1800
6,7,king,3450,White,2000
6,7,king,770,White,2200
6,7,king,50,White,2400
6,7,king,5,White,2600
6,7,knight,115,Black,800
6,7,knight,2626,Black,1000
6,7,knight,20755,Black,1200
6,7,knight,64109,Black,1400
6,7,knight,74255,Black,1600
6,7,knight,36772,Black,1800
6,7,knight,10998,Black,2000
6,7,knight,2407,Black,2200
6,7,knight,210,Black,2400
6,7,knight,10,Black,2600
6,7,knight,132,White,800
6,7,knight,2486,White,1000
6,7,knight,13622,White,1200
6,7,knight,32848,White,1400
6,7,knight,34917,White,1600
6,7,knight,17796,White,1800
6,7,knight,5385,White,2000
6,7,knight,1062,White,2200
6,7,knight,86,White,2400
6,7,knight,1,White,2600
6,7,pawn,1067,Black,800
6,7,pawn,21252,Black,1000
6,7,pawn,118984,Black,1200
6,7,pawn,296898,Black,1400
6,7,pawn,336864,Black,1600
6,7,pawn,193675,Black,1800
6,7,pawn,62563,Black,2000
6,7,pawn,13907,Black,2200
6,7,pawn,1257,Black,2400
6,7,pawn,122,Black,2600
6,7,pawn,149,White,800
6,7,pawn,2815,White,1000
6,7,pawn,16687,White,1200
6,7,pawn,46572,White,1400
6,7,pawn,57131,White,1600
6,7,pawn,33767,White,1800
6,7,pawn,11009,White,2000
6,7,pawn,2510,White,2200
6,7,pawn,189,White,2400
6,7,pawn,18,White,2600
6,7,queen,163,Black,800
6,7,queen,3373,Black,1000
6,7,queen,22887,Black,1200
6,7,queen,54197,Black,1400
6,7,queen,53922,Black,1600
6,7,queen,25878,Black,1800
6,7,queen,7504,Black,2000
6,7,queen,1565,Black,2200
6,7,queen,131,Black,2400
6,7,queen,8,Black,2600
6,7,queen,146,White,800
6,7,queen,2461,White,1000
6,7,queen,14286,White,1200
6,7,queen,34709,White,1400
6,7,queen,37420,White,1600
6,7,queen,19535,White,1800
6,7,queen,5949,White,2000
6,7,queen,1238,White,2200
6,7,queen,90,White,2400
6,7,queen,4,White,2600
6,7,rook,90,Black,800
6,7,rook,1562,Black,1000
6,7,rook,10004,Black,1200
6,7,rook,27195,Black,1400
6,7,rook,28653,Black,1600
6,7,rook,14332,Black,1800
6,7,rook,4722,Black,2000
6,7,rook,1107,Black,2200
6,7,rook,111,Black,2400
6,7,rook,9,Black,2600
6,7,rook,77,White,800
6,7,rook,1383,White,1000
6,7,rook,9314,White,1200
6,7,rook,23767,White,1400
6,7,rook,25928,White,1600
6,7,rook,14178,White,1800
6,7,rook,4755,White,2000
6,7,rook,1073,White,2200
6,7,rook,88,White,2400
6,7,rook,6,White,2600
6,8,bishop,196,Black,800
6,8,bishop,3259,Black,1000
6,8,bishop,15228,Black,1200
6,8,bishop,31212,Black,1400
6,8,bishop,31565,Black,1600
6,8,bishop,17733,Black,1800
6,8,bishop,5787,Black,2000
6,8,bishop,1263,Black,2200
6,8,bishop,105,Black,2400
6,8,bishop,7,Black,2600
6,8,bishop,216,White,800
6,8,bishop,4623,White,1000
6,8,bishop,26482,White,1200
6,8,bishop,59117,White,1400
6,8,bishop,58325,White,1600
6,8,bishop,30449,White,1800
6,8,bishop,9208,White,2000
6,8,bishop,1936,White,2200
6,8,bishop,148,White,2400
6,8,bishop,12,White,2600
6,8,king,142,Black,800
6,8,king,2856,Black,1000
6,8,king,17765,Black,1200
6,8,king,42870,Black,1400
6,8,king,46114,Black,1600
6,8,king,25910,Black,1800
6,8,king,8528,Black,2000
6,8,king,1883,Black,2200
6,8,king,149,Black,2400
6,8,king,14,Black,2600
6,8,king,40,White,800
6,8,king,807,White,1000
6,8,king,4517,White,1200
6,8,king,10430,White,1400
6,8,king,10993,White,1600
6,8,king,5989,White,1800
6,8,king,2020,White,2000
6,8,king,415,White,2200
6,8,king,47,White,2400
6,8,king,6,White,2600
6,8,knight,318,Black,800
6,8,knight,6144,Black,1000
6,8,knight,24683,Black,1200
6,8,knight,42580,Black,1400
6,8,knight,38174,Black,1600
6,8,knight,16940,Black,1800
6,8,knight,4442,Black,2000
6,8,knight,990,Black,2200
6,8,knight,70,Black,2400
6,8,knight,5,Black,2600
6,8,knight,48,White,800
6,8,knight,831,White,1000
6,8,knight,4930,White,1200
6,8,knight,12437,White,1400
6,8,knight,12592,White,1600
6,8,knight,6510,White,1800
6,8,knight,1901,White,2000
6,8,knight,437,White,2200
6,8,knight,27,White,2400
6,8,knight,2,White,2600
6,8,pawn,759,Black,800
6,8,pawn,17043,Black,1000
6,8,pawn,112067,Black,1200
6,8,pawn,279262,Black,1400
6,8,pawn,281192,Black,1600
6,8,pawn,136031,Black,1800
6,8,pawn,40118,Black,2000
6,8,pawn,8504,Black,2200
6,8,pawn,720,Black,2400
6,8,pawn,53,Black,2600
6,8,pawn,122,White,800
6,8,pawn,2317,White,1000
6,8,pawn,13199,White,1200
6,8,pawn,32838,White,1400
6,8,pawn,36496,White,1600
6,8,pawn,20762,White,1800
6,8,pawn,7211,White,2000
6,8,pawn,1621,White,2200
6,8,pawn,154,White,2400
6,8,pawn,16,White,2600
6,8,queen,71,Black,800
6,8,queen,1458,Black,1000
6,8,queen,8550,Black,1200
6,8,queen,20516,Black,1400
6,8,queen,21285,Black,1600
6,8,queen,10833,Black,1800
6,8,queen,3371,Black,2000
6,8,queen,695,Black,2200
6,8,queen,56,Black,2400
6,8,queen,4,Black,2600
6,8,queen,158,White,800
6,8,queen,2790,White,1000
6,8,queen,15312,White,1200
6,8,queen,36251,White,1400
6,8,queen,37460,White,1600
6,8,queen,19673,White,1800
6,8,queen,6246,White,2000
6,8,queen,1262,White,2200
6,8,queen,97,White,2400
6,8,queen,5,White,2600
6,8,rook,83,Black,800
6,8,rook,1425,Black,1000
6,8,rook,7747,Black,1200
6,8,rook,18869,Black,1400
6,8,rook,18753,Black,1600
6,8,rook,9457,Black,1800
6,8,rook,3054,Black,2000
6,8,rook,660,Black,2200
6,8,rook,59,Black,2400
6,8,rook,3,Black,2600
6,8,rook,100,White,800
6,8,rook,1764,White,1000
6,8,rook,11091,White,1200
6,8,rook,26238,White,1400
6,8,rook,25983,White,1600
6,8,rook,13371,White,1800
6,8,rook,4199,White,2000
6,8,rook,967,White,2200
6,8,rook,80,White,2400
6,8,rook,7,White,2600
5,1,bishop,181,Black,800
5,1,bishop,2540,Black,1000
5,1,bishop,10870,Black,1200
5,1,bishop,22516,Black,1400
5,1,bishop,19649,Black,1600
5,1,bishop,8634,Black,1800
5,1,bishop,2554,Black,2000
5,1,bishop,534,Black,2200
5,1,bishop,53,Black,2400
5,1,bishop,4,Black,2600
5,1,bishop,79,White,800
5,1,bishop,1397,White,1000
5,1,bishop,6665,White,1200
5,1,bishop,13285,White,1400
5,1,bishop,12456,White,1600
5,1,bishop,6361,White,1800
5,1,bishop,1978,White,2000
5,1,bishop,452,White,2200
5,1,bishop,35,White,2400
5,1,bishop,6,White,2600
5,1,king,48,Black,800
5,1,king,1231,Black,1000
5,1,king,6551,Black,1200
5,1,king,12870,Black,1400
5,1,king,11855,Black,1600
5,1,king,6141,Black,1800
5,1,king,2083,Black,2000
5,1,king,484,Black,2200
5,1,king,51,Black,2400
5,1,king,2,Black,2600
5,1,king,43,White,800
5,1,king,898,White,1000
5,1,king,4660,White,1200
5,1,king,10069,White,1400
5,1,king,9905,White,1600
5,1,king,5228,White,1800
5,1,king,1822,White,2000
5,1,king,382,White,2200
5,1,king,27,White,2400
5,1,king,2,White,2600
5,1,knight,168,Black,800
5,1,knight,3460,Black,1000
5,1,knight,20008,Black,1200
5,1,knight,47097,Black,1400
5,1,knight,47635,Black,1600
5,1,knight,23125,Black,1800
5,1,knight,7221,Black,2000
5,1,knight,1576,Black,2200
5,1,knight,113,Black,2400
5,1,knight,14,Black,2600
5,1,knight,51,White,800
5,1,knight,942,White,1000
5,1,knight,5578,White,1200
5,1,knight,12647,White,1400
5,1,knight,13201,White,1600
5,1,knight,6747,White,1800
5,1,knight,2220,White,2000
5,1,knight,536,White,2200
5,1,knight,56,White,2400
5,1,knight,8,White,2600
